weeknum,end_station_name,member_casual,count_of_users
3,Orleans St & Chestnut St (NEXT Apts),casual,19
3,California Ave & Cortez St,casual,19
3,Clark St & Lincoln Ave,casual,19
3,Rush St & Superior St,casual,19
4,Clark St & Schiller St,casual,19
4,Southport Ave & Waveland Ave,casual,19
5,Bissell St & Armitage Ave*,casual,19
5,Sheffield Ave & Wellington Ave,casual,19
5,Clark St & Winnemac Ave,casual,19
5,Wells St & Polk St,casual,19
5,Michigan Ave & Oak St,casual,19
5,Canal St & Monroe St,casual,19
6,Desplaines St & Randolph St,casual,19
6,Canal St & Jackson Blvd,casual,19
6,Loomis St & Lexington St,casual,19
6,Stockton Dr & Wrightwood Ave,casual,19
6,Jefferson St & Monroe St,casual,19
6,Honore St & Division St,casual,19
6,Greenview Ave & Fullerton Ave,casual,19
6,Burnham Harbor,casual,19
6,Halsted St & Willow St,casual,19
6,California Ave & Cortez St,casual,19
6,DuSable Lake Shore Dr & Diversey Pkwy,casual,19
6,Wabash Ave & 9th St,casual,19
7,Broadway & Berwyn Ave,casual,19
7,Noble St & Milwaukee Ave,casual,19
7,Clark St & Wellington Ave,casual,19
7,Loomis St & Lexington St,casual,19
7,Clark St & Lake St,casual,19
7,LaSalle Dr & Huron St,casual,19
7,Clark St & Leland Ave,casual,19
7,Clarendon Ave & Gordon Ter,casual,19
7,DuSable Lake Shore Dr & Diversey Pkwy,casual,19
7,Western Ave & Leland Ave,casual,19
7,Lincoln Ave & Belmont Ave (Temp),casual,19
8,Wood St & Milwaukee Ave,casual,19
8,State St & Harrison St,casual,19
8,Field Blvd & South Water St,casual,19
8,Sheffield Ave & Webster Ave,casual,19
8,DuSable Lake Shore Dr & Monroe St,casual,19
8,Cityfront Plaza Dr & Pioneer Ct,casual,19
8,Southport Ave & Wellington Ave,casual,19
8,Lakeview Ave & Fullerton Pkwy,casual,19
8,Ogden Ave & Chicago Ave,casual,19
8,Woodlawn Ave & 55th St,casual,19
8,Lincoln Ave & Belmont Ave (Temp),casual,19
8,Southport Ave & Roscoe St,casual,19
9,Clark St & North Ave,casual,19
9,Clark St & Lunt Ave,casual,19
9,Elizabeth St & Randolph St,casual,19
9,Leavitt St & Chicago Ave,casual,19
9,Lake Park Ave & 56th St,casual,19
9,Clark St & Leland Ave,casual,19
9,Sheridan Rd & Buena Ave,casual,19
9,Halsted St & Roosevelt Rd,casual,19
9,Carpenter St & Huron St,casual,19
9,Sheridan Rd & Argyle St,casual,19
9,Clinton St & Roosevelt Rd,casual,19
9,Winthrop Ave & Lawrence Ave,casual,19
10,Burling St & Diversey Pkwy,casual,19
10,Clark St & Grace St,casual,19
10,Blue Island Ave & 18th St,casual,19
10,Humboldt Blvd & Armitage Ave,casual,19
10,Clark St & Leland Ave,casual,19
10,Orleans St & Chestnut St (NEXT Apts),casual,19
10,Fairbanks St & Superior St,casual,19
10,Sedgwick St & Huron St,casual,19
10,Southport Ave & Clybourn Ave,casual,19
10,Carpenter St & Huron St,casual,19
10,Campbell Ave & North Ave,casual,19
10,Pine Grove Ave & Irving Park Rd,casual,19
10,Rush St & Hubbard St,casual,19
10,Clark St & Berwyn Ave,casual,19
10,Greenview Ave & Diversey Pkwy,casual,19
10,Dayton St & North Ave,casual,19
11,Canal St & Taylor St,casual,19
11,May St & Taylor St,casual,19
11,Field Blvd & South Water St,casual,19
11,Orleans St & Chestnut St (NEXT Apts),casual,19
11,Damen Ave & Melrose Ave,casual,19
11,California Ave & Cortez St,casual,19
11,Aberdeen St & Jackson Blvd,casual,19
11,Logan Blvd & Elston Ave,casual,19
12,Lincoln Ave & Sunnyside Ave,casual,19
12,Loomis St & Lexington St,casual,19
12,Ashland Ave & Chicago Ave,casual,19
12,Lake Park Ave & 56th St,casual,19
12,Wolcott (Ravenswood) Ave & Montrose Ave,casual,19
12,Racine Ave & Fullerton Ave,casual,19
12,Larrabee St & North Ave,casual,19
12,Ashland Ave & Augusta Blvd,casual,19
12,Clarendon Ave & Junior Ter,casual,19
12,Benson Ave & Church St,casual,19
12,Michigan Ave & 18th St,casual,19
13,Ashland Ave & Blackhawk St,casual,19
13,Sangamon St & Washington Blvd,casual,19
13,DuSable Lake Shore Dr & Wellington Ave,casual,19
13,Ashland Ave & Chicago Ave,casual,19
13,Wolcott (Ravenswood) Ave & Montrose Ave,casual,19
13,Michigan Ave & 14th St,casual,19
13,Walsh Park,casual,19
13,Calumet Ave & 18th St,casual,19
13,Rush St & Hubbard St,casual,19
13,Green St & Randolph St*,casual,19
14,LaSalle Dr & Huron St,casual,19
14,Dearborn St & Van Buren St,casual,19
14,Laflin St & Cullerton St,casual,19
14,Milwaukee Ave & Fullerton Ave,casual,19
15,Clinton St & Jackson Blvd,casual,19
15,Burnham Harbor,casual,19
15,Paulina St & Montrose Ave,casual,19
15,Lockwood Ave & Wrightwood Ave,casual,19
15,Lake Park Ave & 47th St,casual,19
15,California Ave & Altgeld St,casual,19
15,Central St Metra,casual,19
16,Wabash Ave & Wacker Pl,casual,19
16,Canal St & Jackson Blvd,casual,19
16,Lakefront Trail & Wilson Ave,casual,19
16,Clinton St & Washington Blvd,casual,19
16,Central Park Ave & Bloomingdale Ave,casual,19
16,McClurg Ct & Erie St,casual,19
17,Canal St & Jackson Blvd,casual,19
17,Hampden Ct & Diversey Ave,casual,19
17,Spaulding Ave & Armitage Ave,casual,19
17,Laflin St & Cullerton St,casual,19
18,Mies van der Rohe Way & Chestnut St,casual,19
18,Western Ave & Roscoe St,casual,19
19,Hoyne Ave & Balmoral Ave,casual,19
19,Avers Ave & Belmont Ave,casual,19
19,Winthrop Ave & Lawrence Ave,casual,19
19,Lincoln Ave & Addison St,casual,19
19,W Armitage Ave & N Sheffield Ave,casual,19
19,Emerald Ave & 31st St,casual,19
19,Leavitt St & Lawrence Ave,casual,19
20,Damen Ave & Melrose Ave,casual,19
20,Kimball Ave & Belmont Ave,casual,19
20,Laflin St & Cullerton St,casual,19
20,Damen Ave & Grand Ave,casual,19
21,Rockwell St & Fletcher St,casual,19
22,Ravenswood Ave & Irving Park Rd,casual,19
22,Western Ave & Granville Ave,casual,19
23,Prairie Ave & Garfield Blvd,casual,19
23,Central St Metra,casual,19
24,Ada St & Washington Blvd,casual,19
25,Larrabee St & Menomonee St,casual,19
26,Wood St & Hubbard St,casual,19
26,Central Park Ave & Bloomingdale Ave,casual,19
27,California Ave & 23rd Pl,casual,19
27,Western Ave & Division St,casual,19
28,Fairbanks St & Superior St,casual,19
28,Ogden Ave & Roosevelt Rd,casual,19
29,California Ave & Altgeld St,casual,19
30,Damen Ave & Division St,casual,19
30,N Paulina St & Lincoln Ave,casual,19
30,State St & Pearson St,casual,19
30,Kedzie Ave & Bryn Mawr Ave,casual,19
31,Larrabee St & Kingsbury St,casual,19
31,May St & Taylor St,casual,19
31,State St & Kinzie St,casual,19
31,Southport Ave & Wellington Ave,casual,19
6,Delano Ct & Roosevelt Rd,casual,19
8,Clark St & Wellington Ave,casual,19
11,Sangamon St & Washington Blvd,casual,19
11,Racine Ave & Washington Blvd,casual,19
12,Western Ave & Walton St,casual,19
12,Cornell Ave & Hyde Park Blvd,casual,19
12,Dearborn St & Van Buren St,casual,19
26,Halsted St & 21st St,casual,19
1,Southport Ave & Belmont Ave,casual,18
1,Halsted St & Polk St,casual,18
1,Wabash Ave & Adams St,casual,18
1,Western Ave & Walton St,casual,18
1,Lincoln Ave & Belmont Ave (Temp),casual,18
1,Throop St & Taylor St,casual,18
1,Milwaukee Ave & Grand Ave,casual,18
2,Lake Park Ave & 56th St,casual,18
2,Wentworth Ave & Cermak Rd,casual,18
2,Western Ave & Walton St,casual,18
2,McClurg Ct & Ohio St,casual,18
3,Dearborn St & Adams St,casual,18
3,Larrabee St & Armitage Ave,casual,18
3,Sedgwick St & Huron St,casual,18
3,Green St & Washington Blvd,casual,18
3,Franklin St & Illinois St,casual,18
4,Dearborn St & Monroe St,casual,18
4,Halsted St & Maxwell St,casual,18
4,St. Clair St & Erie St,casual,18
4,Aberdeen St & Jackson Blvd,casual,18
4,Franklin St & Illinois St,casual,18
4,Clark St & Winnemac Ave,casual,18
5,Clinton St & Jackson Blvd,casual,18
5,Clark St & Armitage Ave,casual,18
5,Sheffield Ave & Waveland Ave,casual,18
5,Peoria St & Jackson Blvd,casual,18
5,Ashland Ave & Lake St,casual,18
5,Broadway & Belmont Ave,casual,18
5,Dearborn Pkwy & Delaware Pl,casual,18
6,Larrabee St & Division St,casual,18
6,Michigan Ave & Madison St,casual,18
6,Damen Ave & Foster Ave,casual,18
6,Michigan Ave & 14th St,casual,18
6,Clarendon Ave & Junior Ter,casual,18
6,Sheffield Ave & Wrightwood Ave,casual,18
7,Wacker Dr & Washington St,casual,18
7,Orleans St & Merchandise Mart Plaza,casual,18
7,Halsted St & Maxwell St,casual,18
7,Kingsbury St & Erie St,casual,18
7,Sedgwick St & North Ave,casual,18
7,Kedzie Ave & Palmer Ct,casual,18
7,Clarendon Ave & Junior Ter,casual,18
7,State St & Kinzie St,casual,18
7,Michigan Ave & Jackson Blvd,casual,18
7,Franklin St & Illinois St,casual,18
7,Pine Grove Ave & Irving Park Rd,casual,18
7,Southport Ave & Wrightwood Ave,casual,18
8,Wabash Ave & Wacker Pl,casual,18
8,Clifton Ave & Armitage Ave,casual,18
8,Loomis St & Lexington St,casual,18
8,Ellis Ave & 58th St,casual,18
8,Wentworth Ave & Cermak Rd,casual,18
8,Damen Ave & Division St,casual,18
8,Michigan Ave & Pearson St,casual,18
8,DuSable Lake Shore Dr & Wellington Ave,casual,18
9,Clark St & Grace St,casual,18
9,Canal St & Taylor St,casual,18
9,Clinton St & Tilden St,casual,18
9,Broadway & Ridge Ave,casual,18
9,Stetson Ave & South Water St,casual,18
9,Lincoln Ave & Roscoe St*,casual,18
9,Wood St & Hubbard St,casual,18
9,Ashland Ave & Wellington Ave,casual,18
9,Damen Ave & Charleston St,casual,18
9,Morgan St & Lake St*,casual,18
9,Western Ave & Walton St,casual,18
9,University Library (NU),casual,18
10,Damen Ave & Thomas St (Augusta Blvd),casual,18
10,LaSalle Dr & Huron St,casual,18
10,Larrabee St & Armitage Ave,casual,18
10,Lincoln Ave & Roscoe St*,casual,18
10,Wood St & Hubbard St,casual,18
10,Rush St & Superior St,casual,18
10,California Ave & Cortez St,casual,18
10,Lincoln Ave & Addison St,casual,18
11,Dearborn St & Adams St,casual,18
11,Lincoln Ave & Roscoe St*,casual,18
11,McCormick Place,casual,18
11,Cityfront Plaza Dr & Pioneer Ct,casual,18
11,Eckhart Park,casual,18
11,Calumet Ave & 18th St,casual,18
11,Stave St & Armitage Ave,casual,18
11,Damen Ave & Grand Ave,casual,18
11,Dayton St & North Ave,casual,18
11,Wood St & Chicago Ave,casual,18
12,Lincoln Park Conservatory,casual,18
12,Sheridan Rd & Lawrence Ave,casual,18
12,Wabash Ave & 16th St,casual,18
12,State St & Pearson St,casual,18
12,Francisco Ave & Montrose Ave,casual,18
12,Damen Ave & Grand Ave,casual,18
13,Noble St & Milwaukee Ave,casual,18
13,Damen Ave & Foster Ave,casual,18
13,Stetson Ave & South Water St,casual,18
13,Paulina St & Flournoy St,casual,18
13,Ashland Ave & Augusta Blvd,casual,18
13,Spaulding Ave & Armitage Ave,casual,18
13,Clarendon Ave & Gordon Ter,casual,18
13,Clark St & 9th St (AMLI),casual,18
13,Racine Ave & Wrightwood Ave,casual,18
13,Wells St & Institute Pl,casual,18
14,Ashland Ave & Blackhawk St,casual,18
14,Damen Ave & Leland Ave,casual,18
14,Halsted St & Willow St,casual,18
15,Paulina St & Flournoy St,casual,18
15,Halsted St & Roosevelt Rd,casual,18
16,Clinton St & 18th St,casual,18
16,Damen Ave & Clybourn Ave,casual,18
16,Lake Park Ave & 53rd St,casual,18
17,Ashland Ave & Blackhawk St,casual,18
17,Franklin St & Adams St (Temp),casual,18
17,Michigan Ave & Ida B Wells Dr,casual,18
17,Milwaukee Ave & Fullerton Ave,casual,18
18,Damen Ave & Cullerton St,casual,18
18,Laflin St & Cullerton St,casual,18
18,Campbell Ave & Montrose Ave,casual,18
19,Rockwell St & Fletcher St,casual,18
19,Lake Park Ave & 35th St,casual,18
19,Chicago Ave & Washington St,casual,18
19,Laflin St & Cullerton St,casual,18
19,Campbell Ave & Montrose Ave,casual,18
20,W Armitage Ave & N Sheffield Ave,casual,18
20,Elston Ave & George St,casual,18
20,Wentworth Ave & 35th St,casual,18
21,Kedzie Ave & Bryn Mawr Ave,casual,18
21,Sheridan Rd & Greenleaf Ave,casual,18
21,Dearborn St & Van Buren St,casual,18
21,Laflin St & Cullerton St,casual,18
21,Morgan Ave & 14th Pl,casual,18
23,Clinton St & Tilden St,casual,18
23,Elston Ave & George St,casual,18
23,N Carpenter St & W Lake St,casual,18
24,Loomis St & Archer Ave,casual,18
25,Racine Ave & 13th St,casual,18
25,Cottage Grove Ave & 43rd St,casual,18
26,Jefferson St & Monroe St,casual,18
27,Ashland Ave & Lake St,casual,18
28,Damen Ave & Division St,casual,18
28,California Ave & Byron St,casual,18
28,Halsted St & Archer Ave,casual,18
28,Knox Ave & Montrose Ave,casual,18
28,Eastlake Ter & Howard St,casual,18
28,Oakley Ave & Irving Park Rd,casual,18
28,Drake Ave & Addison St,casual,18
29,Western Ave & Division St,casual,18
29,Kimbark Ave & 53rd St,casual,18
29,Damen Ave & Division St,casual,18
30,Noble St & Milwaukee Ave,casual,18
30,University Library (NU),casual,18
31,Shedd Aquarium,casual,18
1,Clinton St & Roosevelt Rd,casual,18
3,Lakeview Ave & Fullerton Pkwy,casual,18
6,May St & Taylor St,casual,18
8,Lincoln Park Conservatory,casual,18
8,Michigan Ave & Madison St,casual,18
12,Lakefront Trail & Bryn Mawr Ave,casual,18
12,Wells St & Walton St,casual,18
22,Campbell Ave & North Ave,casual,18
29,Racine Ave & 15th St,casual,18
1,Clark St & Grace St,casual,17
1,Leavitt St & Armitage Ave,casual,17
1,Halsted St & Maxwell St,casual,17
1,Sedgwick St & North Ave,casual,17
1,Honore St & Division St,casual,17
1,Sheridan Rd & Buena Ave,casual,17
1,Damen Ave & Division St,casual,17
1,Green St & Washington Blvd,casual,17
1,Racine Ave & Belmont Ave,casual,17
2,Desplaines St & Randolph St,casual,17
2,Clinton St & Jackson Blvd,casual,17
2,Theater on the Lake,casual,17
2,DuSable Lake Shore Dr & North Blvd,casual,17
2,Leavitt St & Chicago Ave,casual,17
2,Sangamon St & Washington Blvd,casual,17
2,Kingsbury St & Kinzie St,casual,17
2,Dearborn St & Van Buren St,casual,17
2,Sedgwick St & Huron St,casual,17
2,DuSable Lake Shore Dr & Diversey Pkwy,casual,17
2,Ritchie Ct & Banks St,casual,17
2,Woodlawn Ave & 55th St,casual,17
2,Canal St & Monroe St,casual,17
2,Damen Ave & Wellington Ave,casual,17
2,Throop St & Taylor St,casual,17
3,Loomis St & Lexington St,casual,17
3,Kingsbury St & Kinzie St,casual,17
3,Clarendon Ave & Junior Ter,casual,17
3,Southport Ave & Clybourn Ave,casual,17
3,Clark St & Berwyn Ave,casual,17
3,McClurg Ct & Erie St,casual,17
4,Clinton St & Lake St,casual,17
4,Sheridan Rd & Irving Park Rd,casual,17
4,Southport Ave & Roscoe St,casual,17
5,Dearborn St & Monroe St,casual,17
5,State St & Randolph St,casual,17
5,Ravenswood Ave & Lawrence Ave,casual,17
5,Kimbark Ave & 53rd St,casual,17
5,Racine Ave & Belmont Ave,casual,17
5,Larrabee St & Kingsbury St,casual,17
5,Michigan Ave & 8th St,casual,17
6,Lincoln Ave & Sunnyside Ave,casual,17
6,California Ave & Francis Pl (Temp),casual,17
6,Dearborn St & Adams St,casual,17
6,Lakefront Trail & Wilson Ave,casual,17
6,Humboldt Blvd & Armitage Ave,casual,17
6,Ashland Ave & Grace St,casual,17
6,Cityfront Plaza Dr & Pioneer Ct,casual,17
6,Seeley Ave & Roscoe St,casual,17
6,Troy St & North Ave,casual,17
6,Wells St & Polk St,casual,17
6,University Library (NU),casual,17
6,Ogden Ave & Chicago Ave,casual,17
6,Clinton St & Roosevelt Rd,casual,17
6,Clark St & Randolph St,casual,17
6,Western Ave & Division St,casual,17
7,May St & Taylor St,casual,17
7,Ogden Ave & Race Ave,casual,17
7,Greenview Ave & Fullerton Ave,casual,17
7,Humboldt Blvd & Armitage Ave,casual,17
7,Bissell St & Armitage Ave*,casual,17
7,Wabash Ave & Cermak Rd,casual,17
7,N Green St & W Lake St,casual,17
7,Sedgwick St & Huron St,casual,17
7,Michigan Ave & 18th St,casual,17
7,Orleans St & Hubbard St,casual,17
8,Clark St & North Ave,casual,17
8,Clinton St & Madison St,casual,17
8,Clark St & Schiller St,casual,17
8,Sedgwick St & North Ave,casual,17
8,Milwaukee Ave & Wabansia Ave,casual,17
8,Leavitt St & Belmont Ave,casual,17
8,Southport Ave & Belmont Ave,casual,17
8,Albany Ave & Bloomingdale Ave,casual,17
8,DuSable Lake Shore Dr & Diversey Pkwy,casual,17
8,Western Ave & Walton St,casual,17
8,Clark St & Chicago Ave,casual,17
8,Dearborn Pkwy & Delaware Pl,casual,17
8,Logan Blvd & Elston Ave,casual,17
9,Ashland Ave & Blackhawk St,casual,17
9,Racine Ave & 18th St,casual,17
9,Elizabeth St & Fulton St,casual,17
9,State St & 33rd St,casual,17
9,Orleans St & Chestnut St (NEXT Apts),casual,17
9,Desplaines St & Jackson Blvd,casual,17
9,Buckingham Fountain,casual,17
9,Clark St & 9th St (AMLI),casual,17
9,Western Ave & Leland Ave,casual,17
9,Ashland Ave & Lake St,casual,17
9,California Ave & Division St,casual,17
9,Orleans St & Hubbard St,casual,17
10,LaSalle St & Adams St,casual,17
10,Ellis Ave & 58th St,casual,17
10,Wabash Ave & 16th St,casual,17
10,Wolcott (Ravenswood) Ave & Montrose Ave,casual,17
10,Milwaukee Ave & Rockwell St,casual,17
10,Damen Ave & Division St,casual,17
10,Buckingham Fountain,casual,17
10,Field Museum,casual,17
10,Racine Ave & Wrightwood Ave,casual,17
10,DuSable Lake Shore Dr & Wellington Ave,casual,17
11,Elizabeth St & Randolph St,casual,17
11,Noble St & Milwaukee Ave,casual,17
11,Hampden Ct & Diversey Ave,casual,17
11,Broadway & Sheridan Rd,casual,17
11,State St & Harrison St,casual,17
11,Bissell St & Armitage Ave*,casual,17
11,Stetson Ave & South Water St,casual,17
11,Halsted St & Willow St,casual,17
11,Paulina Ave & North Ave,casual,17
11,Ashland Ave & Augusta Blvd,casual,17
11,Sedgwick St & Schiller St,casual,17
11,Carpenter St & Huron St,casual,17
11,Ritchie Ct & Banks St,casual,17
11,Broadway & Granville Ave,casual,17
12,Clark St & Lunt Ave,casual,17
12,California Ave & Francis Pl (Temp),casual,17
12,Calumet Ave & 18th St,casual,17
12,Clifton Ave & Armitage Ave,casual,17
12,Southport Ave & Irving Park Rd,casual,17
12,Albany Ave & Bloomingdale Ave,casual,17
12,Troy St & North Ave,casual,17
12,Racine Ave & Washington Blvd,casual,17
12,Ada St & Washington Blvd,casual,17
13,Racine Ave & 18th St,casual,17
13,Wabash Ave & 16th St,casual,17
13,Wood St & Hubbard St,casual,17
13,Larrabee St & North Ave,casual,17
13,Seeley Ave & Roscoe St,casual,17
13,Sheridan Rd & Buena Ave,casual,17
13,Southport Ave & Irving Park Rd,casual,17
13,Damen Ave & Chicago Ave,casual,17
13,Benson Ave & Church St,casual,17
13,Albany Ave & Bloomingdale Ave,casual,17
13,DuSable Lake Shore Dr & Diversey Pkwy,casual,17
13,Fort Dearborn Dr & 31st St,casual,17
13,Ashland Ave & Lake St,casual,17
13,Wood St & Chicago Ave,casual,17
14,Aberdeen St & Monroe St,casual,17
14,Michigan Ave & Ida B Wells Dr,casual,17
14,Cannon Dr & Fullerton Ave,casual,17
14,Wabash Ave & Adams St,casual,17
15,Troy St & Elston Ave,casual,17
15,Clinton St & Washington Blvd,casual,17
15,Wentworth Ave & 33rd St,casual,17
15,Fairbanks St & Superior St,casual,17
15,Richmond St & Diversey Ave,casual,17
15,Wells St & 19th St,casual,17
15,Keystone Ave & Montrose Ave,casual,17
15,Clark St & 9th St (AMLI),casual,17
16,Clifton Ave & Armitage Ave,casual,17
16,Michigan Ave & Ida B Wells Dr,casual,17
16,Emerald Ave & 31st St,casual,17
16,Calumet Ave & 33rd St,casual,17
17,Damen Ave & Cullerton St,casual,17
17,Clark St & Ida B Wells Dr,casual,17
17,Chicago Ave & Washington St,casual,17
17,University Library (NU),casual,17
17,Lincoln Ave & Belmont Ave (Temp),casual,17
17,Mies van der Rohe Way & Chestnut St,casual,17
18,Albany Ave & Montrose Ave,casual,17
18,Larrabee St & Menomonee St,casual,17
18,Wentworth Ave & 35th St,casual,17
19,Larrabee St & Menomonee St,casual,17
19,State St & 19th St,casual,17
19,Leavitt St & North Ave,casual,17
20,Rockwell St & Fletcher St,casual,17
20,Mies van der Rohe Way & Chestnut St,casual,17
20,Campbell Ave & Montrose Ave,casual,17
21,Ashland Ave & Wrightwood Ave,casual,17
21,Kedzie Ave & Chicago Ave,casual,17
21,Canal St & Harrison St,casual,17
21,Francisco Ave & Montrose Ave,casual,17
22,Lincoln Ave & Sunnyside Ave,casual,17
22,Damen Ave & Madison St,casual,17
22,Sayre & Diversey,casual,17
22,Emerald Ave & 28th St,casual,17
22,Kedzie Ave & Lake St,casual,17
23,Campbell Ave & Augusta Blvd,casual,17
23,Kenton Ave & Madison St,casual,17
24,Ridge Blvd & Howard St,casual,17
25,Seeley Ave & Roscoe St,casual,17
25,Elston Ave & Wabansia Ave,casual,17
25,Long & Irving Park,casual,17
26,Glenwood Ave & Touhy Ave,casual,17
26,Clinton St & Jackson Blvd,casual,17
26,Troy St & North Ave,casual,17
27,Ridge Blvd & Howard St,casual,17
27,Oakley Ave & Irving Park Rd,casual,17
27,Damen Ave & Division St,casual,17
29,State St & Pearson St,casual,17
29,California Ave & Byron St,casual,17
29,Drake Ave & Addison St,casual,17
29,Kedzie Ave & Lake St,casual,17
30,Kedzie Ave & Lake St,casual,17
31,Michigan Ave & 8th St,casual,17
31,Seeley Ave & Roscoe St,casual,17
52,Wells St & Concord Ln,casual,17
3,Broadway & Ridge Ave,casual,17
6,Orleans St & Chestnut St (NEXT Apts),casual,17
