month,end_station_name,member_casual,count_of_users
6,Public Rack - Chase Ave & Touhy Ave - NE,casual,1
6,Lincoln Ave & Waveland Ave,casual,1
6,Public Rack - Menard Ave & Grand Ave,casual,1
7,Public Rack - Christiana Ave & Bryn Mawr Ave,casual,1
7,Harlem Ave & Grace St,casual,1
7,Public Rack - Lavergne Ave & Belle Plaine Ave,casual,1
7,Avenue L & 114th St,casual,1
7,Public Rack - Imlay & Milwaukee,casual,1
7,Public Rack - Milwaukee Ave & Warner Ave,casual,1
7,Public Rack - Haft Ave & Milwaukee Ave,casual,1
7,Public Rack - Elston Ave & Gunnison St,casual,1
7,Public Rack - Kedvale Ave & 63rd St W,casual,1
7,Public Rack - Karlov Ave & Milwaukee Ave,casual,1
7,Damen Ave & 59th St,casual,1
1,Oketo Ave & Addison St,casual,1
1,Woodlawn Ave & 75th St,casual,1
3,,member,27363
1,,member,20379
2,,member,18645
5,,member,7303
7,Streeter Dr & Grand Ave,member,6620
5,Streeter Dr & Grand Ave,member,3372
6,DuSable Lake Shore Dr & North Blvd,member,3298
6,Theater on the Lake,member,3263
6,DuSable Lake Shore Dr & Monroe St,member,3004
6,Millennium Park,member,2652
6,Wells St & Concord Ln,member,2332
4,Kingsbury St & Kinzie St,member,2017
3,Clinton St & Washington Blvd,member,1899
4,Clark St & Elm St,member,1885
1,University Ave & 57th St,member,1771
6,Sheffield Ave & Fullerton Ave,member,1754
6,Pine Grove Ave & Waveland Ave,member,1742
7,Clinton St & Washington Blvd,member,1681
3,Kingsbury St & Kinzie St,member,1663
2,University Ave & 57th St,member,1658
6,Broadway & Cornelia Ave,member,1618
6,Clinton St & Madison St,member,1599
1,Clinton St & Washington Blvd,member,1560
7,Halsted St & Clybourn Ave,member,1558
5,Clark St & Elm St,member,1523
3,University Ave & 57th St,member,1517
5,State St & Chicago Ave,member,1512
7,Clark St & Wrightwood Ave,member,1493
3,Clinton St & Madison St,member,1471
2,Clinton St & Washington Blvd,member,1463
7,LaSalle St & Illinois St,member,1460
6,Clark St & Wrightwood Ave,member,1450
3,Clark St & Elm St,member,1435
3,Ellis Ave & 60th St,member,1429
7,Shedd Aquarium,member,1427
4,Wells St & Concord Ln,member,1426
4,Ellis Ave & 55th St,member,1418
4,State St & 33rd St,member,1411
6,Michigan Ave & Lake St,member,1404
7,Wells St & Hubbard St,member,1391
3,Canal St & Adams St,member,1383
7,Clark St & Lincoln Ave,member,1374
5,Ellis Ave & 60th St,member,1373
7,Green St & Madison St,member,1332
6,Ashland Ave & Division St,member,1325
5,Ellis Ave & 55th St,member,1317
4,Larrabee St & Kingsbury St,member,1315
5,DuSable Lake Shore Dr & North Blvd,member,1310
7,DuSable Lake Shore Dr & Diversey Pkwy,member,1301
7,Kingsbury St & Kinzie St,member,1295
5,Canal St & Madison St,member,1269
5,Sheffield Ave & Waveland Ave,member,1262
7,Ashland Ave & Division St,member,1256
7,Clark St & Schiller St,member,1255
1,Ellis Ave & 55th St,member,1251
5,Columbus Dr & Randolph St,member,1248
3,Wells St & Concord Ln,member,1237
3,Loomis St & Lexington St,member,1231
1,Ellis Ave & 60th St,member,1215
3,Larrabee St & Kingsbury St,member,1214
5,State St & 33rd St,member,1208
2,Ellis Ave & 60th St,member,1207
6,Broadway & Sheridan Rd,member,1207
1,State St & Chicago Ave,member,1201
6,Lincoln Ave & Diversey Pkwy,member,1198
3,Dearborn St & Monroe St,member,1172
7,Wilton Ave & Belmont Ave,member,1167
4,Clinton St & Madison St,member,1156
3,Wells St & Elm St,member,1153
1,Clark St & Elm St,member,1147
6,Sheffield Ave & Waveland Ave,member,1134
5,Michigan Ave & Lake St,member,1119
1,Canal St & Adams St,member,1112
6,Honore St & Division St,member,1109
3,Wells St & Huron St,member,1100
3,State St & Chicago Ave,member,1099
5,Indiana Ave & Roosevelt Rd,member,1099
5,DuSable Lake Shore Dr & Wellington Ave,member,1097
4,LaSalle St & Illinois St,member,1096
2,Loomis St & Lexington St,member,1095
3,Wells St & Hubbard St,member,1088
4,Lincoln Ave & Fullerton Ave,member,1087
3,Clinton St & Jackson Blvd,member,1086
7,Larrabee St & Webster Ave,member,1085
5,Kimbark Ave & 53rd St,member,1080
5,Broadway & Cornelia Ave,member,1078
3,Ellis Ave & 55th St,member,1074
3,Orleans St & Merchandise Mart Plaza,member,1072
4,Damen Ave & Pierce Ave,member,1068
7,Kingsbury St & Erie St,member,1068
5,Halsted St & Polk St,member,1060
2,Ellis Ave & 55th St,member,1059
2,State St & Chicago Ave,member,1053
5,Wells St & Huron St,member,1043
3,Canal St & Madison St,member,1041
3,Morgan St & Polk St,member,1038
3,Broadway & Barry Ave,member,1028
4,Racine Ave & Fullerton Ave,member,1028
5,Clark St & Wrightwood Ave,member,1028
5,Stockton Dr & Wrightwood Ave,member,1026
6,State St & Chicago Ave,member,1024
3,Halsted St & Polk St,member,1023
4,Kingsbury St & Erie St,member,1020
7,Damen Ave & Pierce Ave,member,1009
6,Canal St & Madison St,member,1007
3,State St & 33rd St,member,999
2,Clark St & Elm St,member,996
3,Sheffield Ave & Fullerton Ave,member,994
7,Sheffield Ave & Wrightwood Ave,member,994
3,Dearborn St & Erie St,member,988
3,LaSalle St & Jackson Blvd,member,980
3,Wabash Ave & Grand Ave,member,979
5,Canal St & Adams St,member,977
3,St. Clair St & Erie St,member,976
5,Rush St & Cedar St,member,976
4,Federal St & Polk St,member,974
7,Peoria St & Jackson Blvd,member,970
1,Loomis St & Lexington St,member,967
7,Sheffield Ave & Fullerton Ave,member,964
1,Larrabee St & Kingsbury St,member,958
4,DuSable Lake Shore Dr & North Blvd,member,955
4,Pine Grove Ave & Waveland Ave,member,953
5,Ashland Ave & Division St,member,946
6,Clark St & Winnemac Ave,member,946
4,Wabash Ave & Grand Ave,member,945
6,Mies van der Rohe Way & Chestnut St,member,943
3,Clinton St & Lake St,member,924
6,Clinton St & Lake St,member,920
7,California Ave & Milwaukee Ave,member,914
2,Larrabee St & Kingsbury St,member,913
3,Canal St & Monroe St,member,906
5,Broadway & Waveland Ave,member,906
2,Morgan St & Polk St,member,904
3,Wilton Ave & Belmont Ave,member,902
1,St. Clair St & Erie St,member,901
4,DuSable Lake Shore Dr & Diversey Pkwy,member,899
5,Wells St & Evergreen Ave,member,898
5,Halsted St & Clybourn Ave,member,890
5,New St & Illinois St,member,887
1,Wells St & Concord Ln,member,882
2,Clinton St & Jackson Blvd,member,878
3,LaSalle St & Illinois St,member,875
7,Clinton St & Lake St,member,875
7,Larrabee St & Division St,member,872
1,State St & 33rd St,member,868
4,Columbus Dr & Randolph St,member,868
3,Broadway & Waveland Ave,member,866
3,Green St & Madison St,member,866
1,Halsted St & Polk St,member,865
3,State St & Kinzie St,member,863
3,Halsted St & Clybourn Ave,member,860
2,St. Clair St & Erie St,member,857
5,Rush St & Superior St,member,854
3,Michigan Ave & Lake St,member,852
7,Southport Ave & Wellington Ave,member,852
5,Sedgwick St & Webster Ave,member,848
7,Clark St & Winnemac Ave,member,848
3,Dearborn Pkwy & Delaware Pl,member,843
7,Southport Ave & Belmont Ave,member,841
3,Franklin St & Jackson Blvd,member,839
4,Aberdeen St & Jackson Blvd,member,836
3,Daley Center Plaza,member,828
3,Franklin St & Lake St,member,828
1,Wells St & Huron St,member,823
6,Franklin St & Illinois St,member,821
4,Broadway & Sheridan Rd,member,819
4,Halsted St & Dickens Ave,member,819
3,Franklin St & Monroe St,member,816
4,Sheffield Ave & Wellington Ave,member,816
5,MLK Jr Dr & 29th St,member,815
7,Federal St & Polk St,member,812
3,Ashland Ave & Division St,member,808
2,State St & 33rd St,member,806
1,Sheffield Ave & Fullerton Ave,member,804
6,California Ave & Milwaukee Ave,member,801
1,Dearborn St & Monroe St,member,800
4,Clark St & Randolph St,member,798
6,LaSalle Dr & Huron St,member,797
7,Fairbanks Ct & Grand Ave,member,788
3,Kingsbury St & Erie St,member,786
2,Wells St & Huron St,member,781
3,Canal St & Jackson Blvd,member,779
3,Michigan Ave & Washington St,member,779
4,May St & Taylor St,member,778
3,Wabash Ave & Roosevelt Rd,member,777
3,Ravenswood Ave & Lawrence Ave,member,775
1,Wabash Ave & Grand Ave,member,773
4,Sheridan Rd & Montrose Ave,member,772
7,Field Blvd & South Water St,member,772
5,Halsted St & Fulton St,member,769
4,Sheffield Ave & Kingsbury St,member,766
2,Dearborn St & Monroe St,member,765
4,Rush St & Superior St,member,759
6,McClurg Ct & Erie St,member,758
4,State St & Chicago Ave,member,756
6,Rush St & Superior St,member,755
3,Clark St & Wrightwood Ave,member,752
7,Michigan Ave & 8th St,member,751
5,Mies van der Rohe Way & Chicago Ave,member,750
7,Clarendon Ave & Gordon Ter,member,750
3,Desplaines St & Kinzie St,member,747
3,Lincoln Ave & Fullerton Ave,member,746
1,Michigan Ave & Lake St,member,743
5,Sheffield Ave & Wellington Ave,member,743
2,Halsted St & Polk St,member,742
1,Broadway & Barry Ave,member,738
4,Southport Ave & Wellington Ave,member,738
3,Wolcott Ave & Polk St,member,735
3,Peoria St & Jackson Blvd,member,730
5,Halsted St & Willow St,member,729
3,Damen Ave & Pierce Ave,member,725
7,Larrabee St & Kingsbury St,member,723
6,Damen Ave & Thomas St (Augusta Blvd),member,721
6,Wabash Ave & Wacker Pl,member,717
2,Canal St & Adams St,member,714
4,Sheffield Ave & Wrightwood Ave,member,714
6,Shore Dr & 55th St,member,712
3,McClurg Ct & Erie St,member,711
6,Carpenter St & Huron St,member,711
4,Calumet Ave & 33rd St,member,710
1,Wells St & Hubbard St,member,709
1,Green St & Madison St,member,704
3,Indiana Ave & Roosevelt Rd,member,704
1,Dearborn Pkwy & Delaware Pl,member,692
4,Wells St & Huron St,member,689
2,Michigan Ave & Lake St,member,688
3,Clark St & Drummond Pl,member,685
5,Clinton St & Lake St,member,685
2,Kingsbury St & Kinzie St,member,684
7,Clark St & Leland Ave,member,684
1,LaSalle St & Jackson Blvd,member,683
3,Wacker Dr & Washington St,member,683
3,Halsted St & Wrightwood Ave,member,683
3,Sheridan Rd & Irving Park Rd,member,683
2,Broadway & Barry Ave,member,682
3,Mies van der Rohe Way & Chicago Ave,member,682
4,Ogden Ave & Chicago Ave,member,681
3,Clark St & Schiller St,member,680
4,Loomis St & Lexington St,member,680
3,Franklin St & Chicago Ave,member,677
2,Canal St & Madison St,member,675
6,Broadway & Berwyn Ave,member,674
3,Sangamon St & Lake St,member,672
4,Bissell St & Armitage Ave*,member,671
5,Dearborn Pkwy & Delaware Pl,member,671
5,Sheffield Ave & Webster Ave,member,671
1,Franklin St & Monroe St,member,670
3,Clark St & Randolph St,member,668
5,Greenview Ave & Fullerton Ave,member,667
3,Federal St & Polk St,member,662
3,Clark St & Lake St,member,662
4,Clarendon Ave & Gordon Ter,member,662
3,Racine Ave & Fullerton Ave,member,660
7,Theater on the Lake,member,660
2,LaSalle St & Illinois St,member,659
4,Halsted St & Clybourn Ave,member,659
1,LaSalle St & Illinois St,member,658
7,Wood St & Chicago Ave,member,657
2,Kimbark Ave & 53rd St,member,656
2,Wabash Ave & Roosevelt Rd,member,655
3,Clark St & Armitage Ave,member,653
3,Sheffield Ave & Webster Ave,member,653
5,Clark St & Chicago Ave,member,653
2,Green St & Madison St,member,652
3,Kimbark Ave & 53rd St,member,652
1,Clinton St & Lake St,member,651
5,Clark St & Winnemac Ave,member,650
5,Wells St & Walton St,member,650
3,New St & Illinois St,member,649
5,Franklin St & Jackson Blvd,member,649
2,Wilton Ave & Belmont Ave,member,648
2,Franklin St & Lake St,member,648
3,Halsted St & Roscoe St,member,647
5,Clark St & Grace St,member,647
1,Michigan Ave & Washington St,member,643
2,Broadway & Waveland Ave,member,643
2,LaSalle St & Jackson Blvd,member,642
4,Wabash Ave & 9th St,member,641
3,Broadway & Cornelia Ave,member,640
7,Mies van der Rohe Way & Chestnut St,member,639
3,McClurg Ct & Ohio St,member,637
4,Jefferson St & Monroe St,member,637
4,Greenview Ave & Fullerton Ave,member,636
2,Michigan Ave & Washington St,member,635
2,Dearborn Pkwy & Delaware Pl,member,632
3,Clark St & Newport St,member,632
6,Wells St & Polk St,member,632
1,Halsted St & Clybourn Ave,member,631
1,Canal St & Madison St,member,631
1,Desplaines St & Kinzie St,member,629
2,Daley Center Plaza,member,629
3,Southport Ave & Waveland Ave,member,628
3,Southport Ave & Roscoe St,member,627
3,Fairbanks Ct & Grand Ave,member,626
6,May St & Taylor St,member,626
6,Green St & Madison St,member,622
7,Milwaukee Ave & Grand Ave,member,620
7,State St & Kinzie St,member,620
4,Ravenswood Ave & Lawrence Ave,member,619
4,Sheridan Rd & Buena Ave,member,618
4,Wabash Ave & Roosevelt Rd,member,618
5,Clark St & Newport St,member,618
2,Clinton St & Madison St,member,617
3,May St & Taylor St,member,617
4,Aberdeen St & Randolph St,member,617
7,Canal St & Jackson Blvd,member,617
7,Michigan Ave & 14th St,member,616
7,Franklin St & Adams St (Temp),member,615
2,Clinton St & Lake St,member,614
3,State St & Randolph St,member,614
7,Racine Ave & Fullerton Ave,member,614
7,Aberdeen St & Monroe St,member,609
7,Racine Ave & Belmont Ave,member,607
3,900 W Harrison St,member,606
3,Rush St & Superior St,member,606
2,Wells St & Elm St,member,604
7,May St & Taylor St,member,604
6,Ashland Ave & Blackhawk St,member,603
4,Sedgwick St & Huron St,member,602
6,Wood St & Chicago Ave,member,602
1,Kingsbury St & Erie St,member,601
3,Wilton Ave & Diversey Pkwy,member,598
7,Dayton St & North Ave,member,598
1,Daley Center Plaza,member,595
1,Sheffield Ave & Webster Ave,member,594
6,Kimbark Ave & 53rd St,member,592
1,Wabash Ave & Roosevelt Rd,member,590
6,Elizabeth St & Fulton St,member,589
2,Canal St & Monroe St,member,587
5,Damen Ave & Chicago Ave,member,587
4,Dearborn St & Erie St,member,586
1,Clark St & Wrightwood Ave,member,585
7,Millennium Park,member,585
5,California Ave & Milwaukee Ave,member,584
3,Larrabee St & Webster Ave,member,583
3,Rush St & Cedar St,member,583
4,Wilton Ave & Belmont Ave,member,583
3,Desplaines St & Jackson Blvd,member,581
4,Michigan Ave & Lake St,member,581
1,State St & Kinzie St,member,579
2,Ashland Ave & Division St,member,579
2,Wells St & Concord Ln,member,579
3,Wabash Ave & 9th St,member,579
1,McClurg Ct & Erie St,member,577
6,Field Museum,member,576
3,Franklin St & Adams St (Temp),member,573
2,Sangamon St & Lake St,member,572
3,Dearborn St & Adams St,member,572
3,Pine Grove Ave & Waveland Ave,member,571
2,Franklin St & Jackson Blvd,member,569
3,Wells St & Evergreen Ave,member,569
6,State St & Kinzie St,member,568
3,Aberdeen St & Jackson Blvd,member,567
3,Ellis Ave & 58th St,member,566
3,Columbus Dr & Randolph St,member,564
4,Racine Ave & Belmont Ave,member,563
6,Bissell St & Armitage Ave*,member,563
6,Ashland Ave & Grace St,member,559
3,Sheffield Ave & Wellington Ave,member,558
4,Rush St & Hubbard St,member,558
4,Dayton St & North Ave,member,557
2,Peoria St & Jackson Blvd,member,556
3,Sheffield Ave & Kingsbury St,member,554
5,Lincoln Park Conservatory,member,554
5,Ellis Ave & 58th St,member,553
5,LaSalle Dr & Huron St,member,553
3,Franklin St & Illinois St,member,552
5,Dayton St & North Ave,member,552
6,Shedd Aquarium,member,551
3,Broadway & Sheridan Rd,member,550
4,Wells St & Polk St,member,550
6,Damen Ave & Division St,member,549
2,Clark St & Wrightwood Ave,member,547
4,Clarendon Ave & Junior Ter,member,547
1,Franklin St & Chicago Ave,member,546
1,Sangamon St & Lake St,member,543
3,Milwaukee Ave & Grand Ave,member,543
5,Wabash Ave & Wacker Pl,member,543
4,Larrabee St & Webster Ave,member,540
4,Sangamon St & Lake St,member,540
5,Wabash Ave & 9th St,member,540
7,Canal St & Monroe St,member,540
5,Green St & Madison St,member,538
7,Broadway & Thorndale Ave,member,534
2,State St & Kinzie St,member,533
1,Ashland Ave & Division St,member,532
1,Rush St & Superior St,member,531
2,Damen Ave & Pierce Ave,member,531
3,Clark St & Winnemac Ave,member,530
2,Halsted St & Clybourn Ave,member,529
7,Honore St & Division St,member,529
3,Sheridan Rd & Montrose Ave,member,528
4,Wells St & Evergreen Ave,member,527
7,Jefferson St & Monroe St,member,527
6,Racine Ave & Wrightwood Ave,member,526
1,Kimbark Ave & 53rd St,member,525
4,Kimbark Ave & 53rd St,member,525
1,Wacker Dr & Washington St,member,524
3,Sedgwick St & North Ave,member,524
3,Clark St & Lincoln Ave,member,524
3,Ogden Ave & Chicago Ave,member,524
3,Calumet Ave & 33rd St,member,524
5,Clark St & North Ave,member,524
3,Wood St & Milwaukee Ave,member,523
5,Lake Park Ave & 56th St,member,522
6,State St & Pearson St,member,521
4,Streeter Dr & Grand Ave,member,520
7,Dusable Harbor,member,519
3,Aberdeen St & Monroe St,member,517
1,Damen Ave & Pierce Ave,member,513
2,Franklin St & Chicago Ave,member,511
3,Halsted St & Dickens Ave,member,511
5,May St & Taylor St,member,511
2,Orleans St & Merchandise Mart Plaza,member,508
4,Franklin St & Jackson Blvd,member,508
2,Fairbanks Ct & Grand Ave,member,507
4,Canal St & Monroe St,member,507
5,Broadway & Berwyn Ave,member,507
5,Damen Ave & Cortland St,member,507
6,Halsted St & Willow St,member,507
3,Sheffield Ave & Waveland Ave,member,506
4,New St & Illinois St,member,506
4,State St & Kinzie St,member,505
1,Sheridan Rd & Irving Park Rd,member,504
4,State St & 35th St,member,504
6,Peoria St & Jackson Blvd,member,504
3,Lakeview Ave & Fullerton Pkwy,member,503
7,Ashland Ave & Wellington Ave,member,503
2,Racine Ave & Fullerton Ave,member,500
2,Sheffield Ave & Fullerton Ave,member,500
3,Milwaukee Ave & Wabansia Ave,member,500
3,Rush St & Hubbard St,member,500
3,Sedgwick St & Webster Ave,member,499
6,Cornell Ave & Hyde Park Blvd,member,499
1,Southport Ave & Roscoe St,member,498
1,Franklin St & Jackson Blvd,member,497
3,Paulina St & Flournoy St,member,497
1,Peoria St & Jackson Blvd,member,496
1,Fairbanks Ct & Grand Ave,member,496
2,Indiana Ave & Roosevelt Rd,member,496
3,Clark St & Wellington Ave,member,495
1,State St & Randolph St,member,493
2,Wells St & Hubbard St,member,492
7,Wabash Ave & 16th St,member,491
1,Calumet Ave & 33rd St,member,488
3,Halsted St & Maxwell St,member,487
3,Halsted St & Roosevelt Rd,member,487
3,Aberdeen St & Randolph St,member,487
3,Lincoln Ave & Diversey Pkwy,member,486
1,New St & Illinois St,member,485
2,State St & Randolph St,member,484
4,Western Ave & Winnebago Ave,member,484
4,Clark St & Chicago Ave,member,484
2,Halsted St & Roosevelt Rd,member,483
4,Burling St & Diversey Pkwy,member,482
4,Western Ave & Leland Ave,member,478
3,Clarendon Ave & Gordon Ter,member,477
4,Damen Ave & Division St,member,477
1,Broadway & Sheridan Rd,member,476
2,Wolcott Ave & Polk St,member,476
3,MLK Jr Dr & 29th St,member,475
3,Sedgwick St & Huron St,member,475
3,Clark St & Berwyn Ave,member,474
5,Clark St & Montrose Ave,member,473
3,Wabash Ave & Adams St,member,472
3,Larrabee St & Division St,member,470
2,Dearborn St & Erie St,member,469
1,Clark St & Randolph St,member,467
2,Wacker Dr & Washington St,member,467
3,Pine Grove Ave & Irving Park Rd,member,467
3,DuSable Lake Shore Dr & Belmont Ave,member,466
5,Lincoln Ave & Belmont Ave (Temp),member,466
2,Clark St & Lake St,member,464
5,Larrabee St & Division St,member,464
6,Clarendon Ave & Gordon Ter,member,464
1,McClurg Ct & Ohio St,member,463
3,State St & Van Buren St,member,463
4,Green St & Randolph St*,member,463
7,Aberdeen St & Randolph St,member,463
2,Broadway & Cornelia Ave,member,462
2,Federal St & Polk St,member,461
3,Mies van der Rohe Way & Chestnut St,member,461
1,Wells St & Elm St,member,460
2,Southport Ave & Waveland Ave,member,460
3,Stetson Ave & South Water St,member,460
4,Pine Grove Ave & Irving Park Rd,member,459
5,Desplaines St & Kinzie St,member,459
1,Southport Ave & Waveland Ave,member,458
2,Desplaines St & Kinzie St,member,458
3,Wells St & Polk St,member,458
7,Western Ave & Walton St,member,458
1,Clark St & Schiller St,member,456
2,Larrabee St & Webster Ave,member,455
3,Jefferson St & Monroe St,member,455
3,Broadway & Belmont Ave,member,455
7,Damen Ave & Wellington Ave,member,454
2,Wabash Ave & Grand Ave,member,453
4,Carpenter St & Huron St,member,453
4,Paulina St & Flournoy St,member,452
7,Seeley Ave & Roscoe St,member,452
1,Wabash Ave & 9th St,member,451
4,McClurg Ct & Erie St,member,450
7,Broadway & Ridge Ave,member,450
1,Sheffield Ave & Kingsbury St,member,449
2,McClurg Ct & Ohio St,member,449
2,Rush St & Superior St,member,449
3,Halsted St & Willow St,member,449
1,Broadway & Cornelia Ave,member,448
3,Clark St & Chicago Ave,member,448
4,Milwaukee Ave & Grand Ave,member,448
4,Clinton St & Washington Blvd,member,446
6,Lincoln Park Conservatory,member,446
3,Southport Ave & Wellington Ave,member,445
3,Michigan Ave & Oak St,member,445
1,Pine Grove Ave & Waveland Ave,member,444
3,Orleans St & Hubbard St,member,444
3,Cityfront Plaza Dr & Pioneer Ct,member,443
6,Ashland Ave & Wrightwood Ave,member,443
7,Rhodes Ave & 32nd St,member,443
1,Kingsbury St & Kinzie St,member,442
3,Racine Ave & Congress Pkwy,member,442
5,Wells St & Polk St,member,440
1,Franklin St & Adams St (Temp),member,438
