hour,start_station_name,member_casual,count_of_users
0,DuSable Lake Shore Dr & Wellington Ave,member,14
0,Mies van der Rohe Way & Chicago Ave,member,14
22,Halsted St & 35th St,member,14
7,Halsted St & 35th St,member,14
1,Clark St & Schreiber Ave,member,14
0,DuSable Lake Shore Dr & Diversey Pkwy,member,14
16,Troy St & Grace St,member,14
21,Indiana Ave & 26th St,member,14
0,Greenview Ave & Diversey Pkwy,member,14
7,Hermitage Ave & Polk St,member,14
19,Avondale Ave & Irving Park Rd,member,14
16,Woodlawn Ave & Lake Park Ave,member,14
21,Leavitt St & Addison St,member,14
16,State St & 29th St,member,14
10,Laflin St & Cullerton St,member,14
15,Western Ave & Lunt Ave,member,14
8,Milwaukee Ave & Fullerton Ave,member,14
20,Damen Ave & Wabansia Ave,member,14
8,Damen Ave & Wabansia Ave,member,14
7,N Clark St & W Elm St,member,14
5,Broadway & Belmont Ave,member,14
9,Field Museum,member,14
21,Ogden Ave & Congress Pkwy,member,14
14,Kenosha & Wellington,member,14
7,Halsted St & Archer Ave,member,14
18,Central St & Girard Ave,member,14
8,Glenwood Ave & Touhy Ave,member,14
10,Wabash Ave & Cermak Rd,member,14
8,Southport Ave & Clark St,member,14
12,Wood St & 35th St,member,14
19,Princeton Ave & 47th St,member,14
23,Green St & Randolph St*,member,14
5,W Oakdale Ave & N Broadway,member,14
7,Damen Ave & Cullerton St,member,14
20,Canal St & Harrison St,member,14
14,Evanston Civic Center,member,14
0,Cornell Ave & Hyde Park Blvd,member,14
0,Broadway & Granville Ave,member,14
21,Paulina St & 18th St,member,14
2,Halsted St & Wrightwood Ave,member,14
21,Lincoln Ave & Winona St,member,14
10,Leavitt St & Belmont Ave,member,14
22,Greenview Ave & Jarvis Ave,member,14
21,Damen Ave & Charleston St,member,14
14,Troy St & Grace St,member,14
19,Rockwell St & Cermak Rd,member,14
17,Oakley Ave & Touhy Ave,member,14
2,State St & 33rd St,member,14
19,Prairie Ave & 43rd St,member,14
4,Warren Park West,member,14
1,Winthrop Ave & Lawrence Ave,member,14
22,Wood St & Hubbard St,member,14
23,Field Blvd & South Water St,member,14
23,Halsted St & 18th St,member,14
14,Cottage Grove Ave & 47th St,member,14
6,Kilpatrick Ave & Parker Ave,member,14
16,Elmwood Ave & Austin St,member,14
22,Clinton St & 18th St,member,14
0,Sheridan Rd & Argyle St,member,14
8,May St & Cullerton St,member,14
20,Avondale Ave & Irving Park Rd,member,14
23,California Ave & Fletcher St,member,14
2,Peoria St & Jackson Blvd,member,14
7,Sheridan Rd & Loyola Ave,member,14
8,Halsted St & Archer Ave,member,14
11,California Ave & Francis Pl (Temp),member,14
12,May St & Cullerton St,member,14
22,St. Louis Ave & Fullerton Ave,member,14
0,California Ave & Altgeld St,member,14
12,Cottage Grove Ave & Oakwood Blvd,member,14
18,Public Rack - Hamlin Ave & Fullerton Ave,member,14
2,University Ave & 57th St,member,14
14,Drake Ave & Montrose Ave,member,14
6,Western Ave & Gunnison St,member,14
1,Kingsbury St & Erie St,member,14
7,St. Louis Ave & Fullerton Ave,member,14
13,Kostner Ave & Wrightwood Ave,member,14
9,Clinton St & Polk St,member,14
16,Warren Park East,member,14
23,Calumet Ave & 35th St,member,14
20,Leavitt St & Belmont Ave,member,14
12,Winchester (Ravenswood) Ave & Balmoral Ave,member,14
21,Public Rack - Western Ave & Devon Ave,member,14
21,Halsted St & 18th St,member,14
21,Blackstone Ave & Hyde Park Blvd,member,14
6,N Green St & W Lake St,member,14
12,Ashland Ave & Archer Ave,member,14
13,Knox Ave & Montrose Ave,member,14
11,N Shore Channel Trail & Argyle St,member,14
6,Hermitage Ave & Polk St,member,14
13,Cottage Grove Ave & 47th St,member,14
13,Western Ave & Granville Ave,member,14
10,May St & Cullerton St,member,14
0,Throop St & Taylor St,member,14
22,Damen Ave & Walnut (Lake) St,member,14
5,Rockwell St & Eastwood Ave,member,14
8,Milwaukee Ave & Cuyler Ave,member,14
6,Warren Park East,member,14
9,Buckingham Fountain,member,14
17,MTV Hubbard St,member,14
9,Cottage Grove Ave & Oakwood Blvd,member,14
8,Damen Ave & Madison St,member,14
20,State St & 19th St,member,14
16,DuSable Museum,member,14
16,Cottage Grove Ave & 63rd St,member,14
15,Public Rack - Hamlin Ave & Montrose Ave,member,14
21,Cottage Grove Ave & 51st St,member,14
12,Western Ave & 21st St,member,14
3,Streeter Dr & Grand Ave,member,14
5,Halsted St & Maxwell St,member,14
3,Fairbanks Ct & Grand Ave,member,14
0,Emerald Ave & 31st St,member,14
10,Cottage Grove Ave & 51st St,member,14
22,Sheridan Rd & Loyola Ave,member,14
7,Wilton Ave & Diversey Pkwy*,member,14
22,Lakefront Trail & Wilson Ave,member,14
22,Financial Pl & Ida B Wells Dr,member,14
9,Glenwood Ave & Touhy Ave,member,14
16,Kedzie Ave & 48th Pl,member,14
21,Winchester (Ravenswood) Ave & Balmoral Ave,member,14
18,Drake Ave & Montrose Ave,member,14
22,Greenview Ave & Diversey Pkwy,member,14
1,Michigan Ave & Oak St,member,14
17,Glenwood Ave & Touhy Ave,member,14
23,Greenview Ave & Diversey Pkwy,member,14
20,Chicago Ave & Washington St,member,14
16,Clark St & Touhy Ave,member,14
16,Western Ave & Howard St,member,14
2,California Ave & Milwaukee Ave,member,14
23,Lake Park Ave & 53rd St,member,14
2,Millennium Park,member,14
15,Wabash Ave & Cermak Rd,member,14
22,Lake Park Ave & 53rd St,member,14
2,Sheffield Ave & Wrightwood Ave,member,14
21,Damen Ave & Wabansia Ave,member,14
6,Fairbanks St & Superior St,member,14
21,Ashland Ave & Chicago Ave,member,14
1,Clinton St & Lake St,member,14
1,Southport Ave & Wellington Ave,member,14
7,Francisco Ave & Bloomingdale Ave,member,14
2,Lakeview Ave & Fullerton Pkwy,member,14
19,Kostner Ave & Adams St,member,14
23,Ashland Ave & Chicago Ave,member,14
0,Ogden Ave & Race Ave,member,14
5,Sedgwick St & North Ave,member,14
23,Seeley Ave & Roscoe St,member,14
7,Central Park Ave & Bloomingdale Ave,member,14
12,Buckingham Fountain (Temp),member,14
17,Western Ave & Granville Ave,member,14
6,Kedzie Ave & Milwaukee Ave,member,14
13,N Damen Ave & W Chicago Ave,member,14
5,Halsted St & 96th St,member,14
20,Cottage Grove Ave & 47th St,member,14
11,Wabash Ave & Cermak Rd,member,14
6,Rockwell St & Eastwood Ave,member,14
22,Damen Ave & Foster Ave,member,14
6,Clark St & Berwyn Ave,member,14
22,Shore Dr & 55th St,member,14
14,California Ave & Winona St,member,14
5,Lincoln Ave & Diversey Pkwy,member,14
23,Damen Ave & Thomas St (Augusta Blvd),member,14
14,May St & Cullerton St,member,14
6,Western Ave & 24th St,member,14
17,Kilbourn Ave & Milwaukee Ave,member,14
8,Public Rack - Lockwood Ave & Diversey Ave,member,14
23,Broadway & Granville Ave,member,14
21,Elizabeth St & Fulton St,member,14
11,Avondale Ave & Irving Park Rd,member,14
2,Western Ave & Winnebago Ave,member,14
21,Morgan Ave & 14th Pl,member,14
8,MTV Hubbard St,member,14
21,Laflin St & Cullerton St,member,14
23,Drake Ave & Addison St,member,14
1,Kimbark Ave & 53rd St,member,14
18,Wells St & 19th St,member,14
8,Field Museum,member,14
1,Theater on the Lake,member,14
21,W Oakdale Ave & N Broadway,member,14
1,Millennium Park,member,14
0,Clinton St & Madison St,member,14
1,Broadway & Wilson Ave,member,13
20,Damen Ave & Walnut (Lake) St,member,13
7,Milwaukee Ave & Rockwell St,member,13
1,Clark St & Leland Ave,member,13
5,Eckhart Park,member,13
0,Ashland Ave & Grace St,member,13
9,Racine Ave & 35th St,member,13
5,Franklin St & Lake St,member,13
22,Desplaines St & Jackson Blvd,member,13
10,N Southport Ave & W Newport Ave,member,13
16,Ashland Ave & Archer Ave,member,13
7,Western Ave & Monroe St,member,13
7,Elston Ave & Wabansia Ave,member,13
5,Wilton Ave & Diversey Pkwy,member,13
6,Ravenswood Ave & Irving Park Rd,member,13
22,Wolcott (Ravenswood) Ave & Montrose Ave,member,13
21,Damen Ave & Sunnyside Ave,member,13
5,Loomis St & Lexington St,member,13
0,Clifton Ave & Armitage Ave,member,13
15,Wentworth Ave & 35th St,member,13
1,Seeley Ave & Roscoe St,member,13
15,Kedzie Ave & George St,member,13
5,Ashland Ave & Division St,member,13
8,State St & 29th St,member,13
0,Loomis St & Lexington St,member,13
7,Kilpatrick Ave & Parker Ave,member,13
0,Southport Ave & Irving Park Rd,member,13
18,Warren Park East,member,13
22,Western Ave & Congress Pkwy,member,13
20,Halsted St & 96th St,member,13
14,Leavitt St & Archer Ave,member,13
15,Conservatory Dr & Lake St,member,13
8,Lake Park Ave & 47th St,member,13
7,Kedzie Ave & Bryn Mawr Ave,member,13
6,Cannon Dr & Fullerton Ave,member,13
17,Kostner Ave & Adams St,member,13
11,Smith Park,member,13
9,N Sheffield Ave & W Wellington Ave,member,13
12,Calumet Ave & 51st St,member,13
23,Jefferson St & Monroe St,member,13
1,Dearborn Pkwy & Delaware Pl,member,13
20,Kostner Ave & Adams St,member,13
22,Wentworth Ave & 33rd St,member,13
21,Greenwood Ave & 47th St,member,13
21,Avondale Ave & Irving Park Rd,member,13
1,Wabash Ave & Roosevelt Rd,member,13
10,Francisco Ave & Foster Ave,member,13
0,Ashland Ave & Chicago Ave,member,13
20,Western Ave & Gunnison St,member,13
12,Troy St & Grace St,member,13
18,Chicago State University,member,13
14,Smith Park,member,13
1,Michigan Ave & Lake St,member,13
18,Western Ave & Gunnison St,member,13
21,St. Louis Ave & Fullerton Ave,member,13
2,Sheridan Rd & Irving Park Rd,member,13
22,Wabash Ave & Cermak Rd,member,13
19,Cottage Grove Ave & 47th St,member,13
22,Ashland Ave & Wrightwood Ave,member,13
16,Kedzie Ave & Foster Ave,member,13
0,Michigan Ave & Madison St,member,13
14,N Southport Ave & W Newport Ave,member,13
8,Public Rack - Champlain Ave & 65th St,member,13
2,Rhodes Ave & 32nd St,member,13
19,Monticello Ave & Irving Park Rd,member,13
15,Wentworth Ave & 24th St (Temp),member,13
23,California Ave & North Ave,member,13
6,Halsted St & 18th St,member,13
6,Rush St & Hubbard St,member,13
1,Ada St & Washington Blvd,member,13
14,Lockwood Ave & Wrightwood Ave,member,13
16,Greenwood Ave & 97th St,member,13
2,Clark St & Wrightwood Ave,member,13
10,Southport Ave & Clark St,member,13
7,Wentworth Ave & Cermak Rd,member,13
1,DuSable Lake Shore Dr & Wellington Ave,member,13
14,Drake Ave & Addison St,member,13
8,Cottage Grove Ave & 43rd St,member,13
22,Leavitt St & Belmont Ave,member,13
22,Shields Ave & 28th Pl,member,13
23,LaSalle St & Jackson Blvd,member,13
13,Troy St & Elston Ave,member,13
20,Drake Ave & Addison St,member,13
18,May St & Cullerton St,member,13
1,Clarendon Ave & Junior Ter,member,13
23,Blue Island Ave & 18th St,member,13
11,Kedzie Ave & Bryn Mawr Ave,member,13
17,Racine Ave & 13th St,member,13
22,Clark St & 9th St (AMLI),member,13
22,Cottage Grove Ave & 51st St,member,13
7,Wentworth Ave & 33rd St,member,13
22,Ogden Ave & Congress Pkwy,member,13
1,Federal St & Polk St,member,13
23,Fairbanks St & Superior St,member,13
18,Central St Metra,member,13
20,Milwaukee Ave & Cuyler Ave,member,13
9,Western Ave & Congress Pkwy,member,13
1,Rhodes Ave & 32nd St,member,13
0,Lincoln Ave & Belle Plaine Ave,member,13
10,Eastlake Ter & Howard St,member,13
12,Smith Park,member,13
23,Larrabee St & North Ave,member,13
18,Racine Ave & 13th St,member,13
14,Central St Metra,member,13
18,Halsted St & 21st St,member,13
6,Adler Planetarium,member,13
7,Clark St & Lunt Ave,member,13
17,Budlong Woods Library,member,13
4,Dearborn St & Erie St,member,13
8,Wentworth Ave & Cermak Rd*,member,13
16,Kildare Ave & Montrose Ave,member,13
23,Sheridan Rd & Argyle St,member,13
1,Dayton St & North Ave,member,13
14,Lincoln Ave & Balmoral Ave,member,13
10,Cottage Grove Ave & Oakwood Blvd,member,13
13,Dodge Ave & Church St,member,13
12,Halsted St & Archer Ave,member,13
22,N Southport Ave & W Newport Ave,member,13
4,MLK Jr Dr & 29th St,member,13
21,N Damen Ave & W Chicago Ave,member,13
6,California Ave & Francis Pl,member,13
18,Public Rack - Racine Ave & 109th Pl,member,13
22,Sedgwick St & Schiller St,member,13
20,Wentworth Ave & Cermak Rd*,member,13
6,Clark St & Randolph St,member,13
1,California Ave & Cortez St,member,13
21,Albany Ave & Bloomingdale Ave,member,13
10,California Ave & Francis Pl,member,13
2,Franklin St & Illinois St,member,13
1,Wilton Ave & Diversey Pkwy,member,13
19,N Damen Ave & W Chicago Ave,member,13
16,Fort Dearborn Dr & 31st St*,member,13
6,Milwaukee Ave & Rockwell St,member,13
0,State St & Pearson St,member,13
23,Wood St & Webster Ave,member,13
7,Glenwood Ave & Morse Ave,member,13
1,Halsted St & Dickens Ave,member,13
21,California Ave & Francis Pl,member,13
11,Francisco Ave & Foster Ave,member,13
21,Racine Ave & Washington Blvd,member,13
18,Francisco Ave & Bloomingdale Ave,member,13
15,Damen Ave & Wabansia Ave,member,13
16,Central Park Ave & North Ave,member,13
10,Spaulding Ave & Division St,member,13
23,Leavitt St & Armitage Ave,member,13
0,Sedgwick St & Huron St,member,13
6,California Ave & Montrose Ave,member,13
23,Wolcott (Ravenswood) Ave & Montrose Ave,member,13
12,Evanston Civic Center,member,13
20,Rockwell St & Eastwood Ave,member,13
22,Calumet Ave & 21st St,member,13
15,Central Park Ave & North Ave,member,13
6,Lakefront Trail & Wilson Ave,member,13
14,2112 W Peterson Ave,member,13
8,Francisco Ave & Montrose Ave,member,13
11,Spaulding Ave & Division St,member,13
16,MLK Jr Dr & Pershing Rd,member,13
17,Wentworth Ave & Cermak Rd*,member,13
0,McClurg Ct & Erie St,member,13
17,Elston Ave & Henderson St,member,13
10,State St & 19th St,member,13
20,California Ave & Fletcher St,member,13
9,Ashland Ave & Archer Ave,member,13
21,Clark St & Touhy Ave,member,13
18,Kedzie Ave & Bryn Mawr Ave,member,13
22,Clark St & Schreiber Ave,member,13
5,Stockton Dr & Wrightwood Ave,member,13
20,Emerald Ave & 28th St,member,13
0,Damen Ave & Foster Ave,member,13
20,Racine Ave & 35th St,member,13
14,Calumet Ave & 51st St,member,13
14,N Shore Channel Trail & Argyle St,member,13
7,Broadway & Granville Ave,member,13
13,State St & 29th St,member,13
6,Field Museum,member,13
16,Glenwood Ave & Touhy Ave,member,13
2,Clark St & Leland Ave,member,13
11,Damen Ave & Walnut (Lake) St,member,13
2,Racine Ave & Belmont Ave,member,13
0,Blue Island Ave & 18th St,member,13
19,St. Louis Ave & Balmoral Ave,member,13
17,Greenwood Ave & 97th St,member,13
8,California Ave & Francis Pl,member,13
7,Campbell Ave & Augusta Blvd,member,13
20,Clark St & Schreiber Ave,member,13
16,Dodge Ave & Church St,member,13
16,Smith Park,member,13
21,Damen Ave & Melrose Ave,member,13
7,LaSalle St & Adams St,member,13
7,Morgan St & 31st St,member,13
15,California Ave & Winona St,member,13
18,Elston Ave & Henderson St,member,13
17,Kedzie Ave & Bryn Mawr Ave,member,13
0,Richmond St & Diversey Ave,member,13
10,Cottage Grove Ave & 63rd St,member,13
17,Washtenaw Ave & Peterson Ave,member,13
4,Sedgwick St & Huron St,member,13
13,Wells St & 19th St,member,13
10,Knox Ave & Montrose Ave,member,12
21,Clark St & Schreiber Ave,member,12
17,Washtenaw Ave & Polk St,member,12
19,Drake Ave & Montrose Ave,member,12
13,Dorchester Ave & 49th St,member,12
8,Cherry Ave & Blackhawk St,member,12
20,Knox Ave & Montrose Ave,member,12
4,Racine Ave & Washington Blvd,member,12
12,Kedzie Ave & George St,member,12
9,Evanston Civic Center,member,12
1,State St & Pearson St,member,12
5,Milwaukee Ave & Grand Ave,member,12
1,Racine Ave & 18th St,member,12
23,Noble St & Milwaukee Ave,member,12
21,Western Ave & Grace St,member,12
20,Wallace St & 35th St,member,12
20,Oakley Ave & Irving Park Rd,member,12
9,N Southport Ave & W Newport Ave,member,12
6,Halsted St & Polk St,member,12
23,Morgan St & 18th St,member,12
23,Clifton Ave & Armitage Ave,member,12
1,Lincoln Ave & Sunnyside Ave,member,12
7,Winchester (Ravenswood) Ave & Balmoral Ave,member,12
12,Francisco Ave & Montrose Ave,member,12
3,Damen Ave & Pierce Ave,member,12
6,Broadway & Argyle St,member,12
19,Kedzie Ave & Chicago Ave,member,12
0,Sheridan Rd & Noyes St (NU),member,12
12,N Shore Channel Trail & Argyle St,member,12
0,Wolcott Ave & Polk St,member,12
10,Lake Park Ave & 47th St,member,12
11,Field Museum,member,12
23,Canal St & Monroe St,member,12
6,Leavitt St & Addison St,member,12
12,Racine Ave & 13th St,member,12
0,Winthrop Ave & Lawrence Ave,member,12
0,Racine Ave & Wrightwood Ave,member,12
23,Wells St & Institute Pl,member,12
22,Elizabeth St & Fulton St,member,12
0,Cityfront Plaza Dr & Pioneer Ct,member,12
0,Franklin St & Lake St,member,12
15,Kedzie Ave & Chicago Ave,member,12
0,Larrabee St & Division St,member,12
11,Western Ave & Gunnison St,member,12
5,Lincoln Park Conservatory,member,12
6,California Ave & 23rd Pl,member,12
6,Monticello Ave & Irving Park Rd,member,12
11,Clark St & Jarvis Ave,member,12
21,California Ave & Altgeld St,member,12
13,Public Rack - Nagle Ave & Belmont Ave,member,12
0,Clark St & Drummond Pl,member,12
2,Ellis Ave & 60th St,member,12
18,Valli Produce - Evanston Plaza,member,12
5,State St & Harrison St,member,12
16,Keystone Ave & Fullerton Ave,member,12
23,Damen Ave & Sunnyside Ave,member,12
0,Ellis Ave & 53rd St,member,12
14,Western Ave & Granville Ave,member,12
0,Shields Ave & 31st St,member,12
21,LaSalle St & Adams St,member,12
19,Christiana Ave & Lawrence Ave,member,12
3,Broadway & Cornelia Ave,member,12
0,Seeley Ave & Roscoe St,member,12
11,Troy St & Elston Ave,member,12
7,Cottage Grove Ave & 47th St,member,12
15,Keystone Ave & Fullerton Ave,member,12
15,May St & Cullerton St,member,12
16,Loomis St & Archer Ave,member,12
12,Cottage Grove Ave & 43rd St,member,12
2,May St & Taylor St,member,12
13,Central Park Ave & North Ave,member,12
10,Ravenswood Ave & Berteau Ave,member,12
22,Rockwell St & Eastwood Ave,member,12
16,Dodge Ave & Mulford St,member,12
6,Laflin St & Cullerton St,member,12
0,Larrabee St & Oak St,member,12
2,Larrabee St & Webster Ave,member,12
19,Leavitt St & Archer Ave,member,12
11,South Shore Dr & 71st St,member,12
20,Ashland Ave & Belle Plaine Ave,member,12
7,California Ave & Byron St,member,12
14,Clark St & Touhy Ave,member,12
17,Prairie Ave & 43rd St,member,12
1,Pine Grove Ave & Irving Park Rd,member,12
20,Washtenaw Ave & Polk St,member,12
13,Ridge Blvd & Howard St,member,12
6,Kosciuszko Park,member,12
12,N Damen Ave & W Chicago Ave,member,12
6,Burnham Harbor,member,12
3,Halsted St & 37th St,member,12
7,Kedzie Ave & Leland Ave,member,12
11,Elston Ave & George St,member,12
12,Glenwood Ave & Touhy Ave,member,12
7,Elmwood Ave & Austin St,member,12
11,Artesian Ave & Hubbard St,member,12
1,Western Ave & Division St,member,12
10,Bernard St & Elston Ave,member,12
6,Broadway & Ridge Ave,member,12
19,Elston Ave & Henderson St,member,12
9,Lincoln Ave & Winona St,member,12
16,Keystone Ave & Montrose Ave,member,12
15,Western Ave & Berteau Ave,member,12
22,Troy St & North Ave,member,12
9,Kimball Ave & Belmont Ave,member,12
14,Whipple/Irving Park,member,12
16,Maplewood Ave & Peterson Ave,member,12
8,Archer (Damen) Ave & 37th St,member,12
19,Spaulding Ave & Division St,member,12
12,Spaulding Ave & Division St,member,12
13,Western Ave & Monroe St,member,12
12,Elmwood Ave & Austin St,member,12
14,Wentworth Ave & 24th St (Temp),member,12
7,Glenwood Ave & Touhy Ave,member,12
23,Ashland Ave & Lake St,member,12
20,Lake Park Ave & 35th St,member,12
9,Loomis St & Archer Ave,member,12
