weeknum,start_station_name,member_casual,count_of_users
30,Ravenswood Ave & Berteau Ave,member,17
30,Morgan Ave & 14th Pl,member,17
30,Wabash Ave & Cermak Rd,member,17
31,Broadway & Barry Ave,member,17
31,Southport Ave & Waveland Ave,member,17
31,Lincoln Ave & Fullerton Ave,member,17
1,Hoyne Ave & Balmoral Ave,member,17
3,Chicago Ave & Washington St,member,17
4,State St & Harrison St,member,17
5,Benson Ave & Church St,member,17
15,Damen Ave & Walnut (Lake) St,member,17
15,Leavitt St & Division St,member,17
15,Kedzie Ave & Leland Ave,member,17
15,Rockwell St & Fletcher St,member,17
16,Ashland Ave & Grace St,member,17
16,California Ave & Division St,member,17
17,Glenwood Ave & Touhy Ave,member,17
17,Sheridan Rd & Argyle St,member,17
17,Ashland Ave & Grace St,member,17
17,Orleans St & Hubbard St,member,17
19,Hermitage Ave & Polk St,member,17
21,St. Louis Ave & Fullerton Ave,member,17
21,California Ave & Altgeld St,member,17
23,Larrabee St & Menomonee St,member,17
24,Clinton St & Roosevelt Rd,member,17
24,Albany Ave & Bloomingdale Ave,member,17
25,Wabash Ave & 16th St,member,17
25,Troy St & North Ave,member,17
27,Wolcott Ave & Polk St,member,17
29,State St & 19th St,member,17
29,LaSalle St & Adams St,member,17
30,Indiana Ave & 26th St,member,17
52,Ogden Ave & Chicago Ave,member,17
12,Halsted St & Archer Ave,member,17
23,Elizabeth St & Randolph St,member,17
25,Richmond St & Diversey Ave,member,17
1,Richmond St & Diversey Ave,member,16
1,Damen Ave & Madison St,member,16
1,Clinton St & 18th St,member,16
1,Ashland Ave & Lake St,member,16
1,Kosciuszko Park,member,16
1,Milwaukee Ave & Fullerton Ave,member,16
1,Halsted St & Archer Ave,member,16
2,Burnham Harbor,member,16
3,Sedgwick St & Schiller St,member,16
3,Canal St & Harrison St,member,16
3,Western Ave & Monroe St,member,16
4,Talman Ave & Addison St,member,16
4,Ashland Ave & Grand Ave,member,16
4,DuSable Lake Shore Dr & Wellington Ave,member,16
4,Milwaukee Ave & Fullerton Ave,member,16
4,Theater on the Lake,member,16
5,Glenwood Ave & Morse Ave,member,16
5,Damen Ave & Sunnyside Ave,member,16
5,Leavitt St & Lawrence Ave,member,16
5,Wood St & Augusta Blvd,member,16
5,University Library (NU),member,16
5,Michigan Ave & Ida B Wells Dr,member,16
5,Sheridan Rd & Noyes St (NU),member,16
6,Lincoln Ave & Winona St,member,16
6,Damen Ave & Melrose Ave,member,16
6,Halsted St & North Branch St,member,16
7,Kenosha & Wellington,member,16
7,Winchester Ave & Elston Ave,member,16
7,State St & 29th St,member,16
7,Spaulding Ave & Armitage Ave,member,16
7,Richmond St & Diversey Ave,member,16
7,Damen Ave & Wellington Ave,member,16
7,W Armitage Ave & N Sheffield Ave,member,16
8,Rockwell St & Fletcher St,member,16
8,Ashland Ave & Belle Plaine Ave,member,16
8,Bernard St & Elston Ave,member,16
8,Ravenswood Ave & Berteau Ave,member,16
9,Kenosha & Wellington,member,16
9,Chicago Ave & Washington St,member,16
9,Glenwood Ave & Touhy Ave,member,16
9,Claremont Ave & Hirsch St,member,16
10,Avondale Ave & Irving Park Rd,member,16
10,Winchester (Ravenswood) Ave & Balmoral Ave,member,16
10,Oakley Ave & Irving Park Rd,member,16
10,Calumet Ave & 21st St,member,16
10,Glenwood Ave & Touhy Ave,member,16
10,Ogden Ave & Roosevelt Rd,member,16
10,Wabash Ave & Cermak Rd,member,16
11,Damen Ave & Cullerton St,member,16
11,State St & 19th St,member,16
11,Francisco Ave & Montrose Ave,member,16
11,Milwaukee Ave & Fullerton Ave,member,16
11,Leavitt St & Belmont Ave,member,16
11,Central Park Ave & Elbridge Ave,member,16
11,Cherry Ave & Blackhawk St,member,16
11,Laflin St & Cullerton St,member,16
11,MTV Hubbard St,member,16
12,Cannon Dr & Fullerton Ave,member,16
12,St. Louis Ave & Balmoral Ave,member,16
12,Indiana Ave & 26th St,member,16
12,Central Park Ave & Elbridge Ave,member,16
12,Drake Ave & Montrose Ave,member,16
13,MTV Hubbard St,member,16
13,Oakley Ave & Irving Park Rd,member,16
13,Halsted St & Archer Ave,member,16
13,Damen Ave & Cullerton St,member,16
13,Francisco Ave & Montrose Ave,member,16
13,Albany Ave & Montrose Ave,member,16
14,Ashland Ave & Archer Ave,member,16
14,Paulina St & 18th St,member,16
14,Canal St & Harrison St,member,16
14,Damen Ave & Sunnyside Ave,member,16
14,Campbell Ave & Montrose Ave,member,16
14,Western Ave & Congress Pkwy,member,16
14,Sangamon St & Washington Blvd,member,16
14,Damen Ave & Chicago Ave,member,16
15,Oakley Ave & Irving Park Rd,member,16
15,Museum of Science and Industry,member,16
15,Racine Ave & 35th St,member,16
16,Michigan Ave & Jackson Blvd,member,16
16,Morgan St & 18th St,member,16
16,Leavitt St & Chicago Ave,member,16
16,Damen Ave & Thomas St (Augusta Blvd),member,16
16,Southport Ave & Irving Park Rd,member,16
16,Ogden Ave & Roosevelt Rd,member,16
16,Broadway & Granville Ave,member,16
16,Eastlake Ter & Howard St,member,16
16,Greenwood Ave & 47th St,member,16
16,Francisco Ave & Foster Ave,member,16
16,Noble St & Milwaukee Ave,member,16
17,Damen Ave & Madison St,member,16
17,Manor Ave & Leland Ave,member,16
17,Michigan Ave & Ida B Wells Dr,member,16
17,Milwaukee Ave & Rockwell St,member,16
17,Kedzie Ave & Palmer Ct,member,16
17,Wentworth Ave & 24th St,member,16
17,Central Park Ave & Bloomingdale Ave,member,16
18,Clinton St & 18th St,member,16
18,McCormick Place,member,16
18,Clark St & Ida B Wells Dr,member,16
18,Wentworth Ave & Cermak Rd,member,16
18,Lincoln Ave & Byron St,member,16
18,Lincoln Ave & Winona St,member,16
18,California Ave & Altgeld St,member,16
18,Calumet Ave & 35th St,member,16
19,Ashland Ave & Wrightwood Ave,member,16
19,Sangamon St & Washington Blvd,member,16
19,Leavitt St & Chicago Ave,member,16
19,Burnham Harbor,member,16
19,Larrabee St & Menomonee St,member,16
19,Stave St & Armitage Ave,member,16
19,Halsted St & 35th St,member,16
19,Wood St & Taylor St (Temp),member,16
19,Troy St & North Ave,member,16
19,Clark St & Columbia Ave,member,16
19,Fort Dearborn Dr & 31st St,member,16
19,Canal St & Harrison St,member,16
19,Sheridan Rd & Noyes St (NU),member,16
19,Central Park Ave & Elbridge Ave,member,16
20,Damen Ave & Melrose Ave,member,16
20,Ogden Ave & Roosevelt Rd,member,16
20,Ogden Ave & Congress Pkwy,member,16
20,Indiana Ave & 26th St,member,16
20,Calumet Ave & 35th St,member,16
20,Damen Ave & Division St,member,16
20,N Sheffield Ave & W Wellington Ave,member,16
20,Wolcott (Ravenswood) Ave & Montrose Ave,member,16
20,Lincoln Ave & Winona St,member,16
20,Paulina St & 18th St,member,16
20,Sedgwick St & Schiller St,member,16
21,Central Park Ave & Bloomingdale Ave,member,16
21,Eckhart Park,member,16
21,Sedgwick St & Schiller St,member,16
21,Emerald Ave & 28th St,member,16
21,Western Ave & 21st St,member,16
21,Michigan Ave & Ida B Wells Dr,member,16
21,Sheridan Rd & Loyola Ave,member,16
21,Kosciuszko Park,member,16
22,Leavitt St & Belmont Ave,member,16
22,Dearborn St & Van Buren St,member,16
22,Ashland Ave & Chicago Ave,member,16
22,Damen Ave & Melrose Ave,member,16
22,Albany Ave & Bloomingdale Ave,member,16
22,Troy St & North Ave,member,16
22,Leavitt St & Addison St,member,16
22,Bissell St & Armitage Ave*,member,16
22,Green St & Randolph St*,member,16
22,Emerald Ave & 28th St,member,16
22,Ravenswood Ave & Berteau Ave,member,16
22,Buckingham Fountain,member,16
22,Richmond St & Diversey Ave,member,16
22,Damen Ave & Wabansia Ave,member,16
22,Milwaukee Ave & Fullerton Ave,member,16
22,900 W Harrison St,member,16
23,California Ave & Byron St,member,16
23,Clifton Ave & Armitage Ave,member,16
23,Ashland Ave & Blackhawk St,member,16
23,Calumet Ave & 33rd St,member,16
23,Avers Ave & Belmont Ave,member,16
23,Kedzie Ave & George St,member,16
24,Sedgwick St & Schiller St,member,16
24,Museum of Science and Industry,member,16
24,Bernard St & Elston Ave,member,16
24,Milwaukee Ave & Rockwell St,member,16
24,University Library (NU),member,16
24,Wells St & Institute Pl,member,16
25,Clark St & Chicago Ave,member,16
25,Clark St & Lunt Ave,member,16
25,Clark St & Schreiber Ave,member,16
25,Elston Ave & Wabansia Ave,member,16
25,State St & Van Buren St,member,16
25,Hermitage Ave & Polk St,member,16
25,Ashland Ave & Grand Ave,member,16
25,Sheridan Rd & Loyola Ave,member,16
25,Wolcott Ave & Polk St,member,16
26,Michigan Ave & Ida B Wells Dr,member,16
26,Ravenswood Ave & Berteau Ave,member,16
26,Sheridan Rd & Lawrence Ave,member,16
26,Racine Ave & 15th St,member,16
26,Morgan St & 18th St,member,16
26,Lincoln Ave & Roscoe St*,member,16
26,Hermitage Ave & Polk St,member,16
26,Ashland Ave & Lake St,member,16
26,Wolcott Ave & Polk St,member,16
27,Bernard St & Elston Ave,member,16
27,Clark St & Lunt Ave,member,16
27,Leavitt St & Division St,member,16
27,Racine Ave & 15th St,member,16
27,Halsted St & Maxwell St,member,16
27,Campbell Ave & Fullerton Ave,member,16
27,Larrabee St & North Ave,member,16
28,California Ave & Montrose Ave,member,16
28,Southport Ave & Clark St,member,16
28,Blue Island Ave & 18th St,member,16
28,Fort Dearborn Dr & 31st St*,member,16
28,Campbell Ave & Montrose Ave,member,16
28,California Ave & North Ave,member,16
28,California Ave & Byron St,member,16
28,Central Park Ave & Elbridge Ave,member,16
28,Indiana Ave & 31st St,member,16
28,Emerald Ave & 28th St,member,16
28,Wells St & Institute Pl,member,16
29,Western Ave & Grace St,member,16
29,Halsted St & Roosevelt Rd,member,16
29,Benson Ave & Church St,member,16
29,Greenwood Ave & 47th St,member,16
29,Campbell Ave & Augusta Blvd,member,16
29,Field Museum,member,16
29,N Damen Ave & W Chicago Ave,member,16
29,Lake Park Ave & 56th St,member,16
29,Wentworth Ave & Cermak Rd,member,16
29,Leavitt St & Lawrence Ave,member,16
30,Ashland Ave & Belle Plaine Ave,member,16
30,Shields Ave & 31st St,member,16
30,Paulina St & Flournoy St,member,16
30,Clinton St & 18th St,member,16
30,Ogden Ave & Roosevelt Rd,member,16
30,Central Park Ave & Elbridge Ave,member,16
30,Halsted St & Roosevelt Rd,member,16
30,Paulina St & 18th St,member,16
30,Leavitt St & Belmont Ave,member,16
30,Lincoln Ave & Belle Plaine Ave,member,16
30,Ellis Ave & 53rd St,member,16
31,Halsted St & Clybourn Ave,member,16
31,Wilton Ave & Belmont Ave,member,16
31,Broadway & Argyle St,member,16
31,Clark St & Winnemac Ave,member,16
52,Halsted St & Clybourn Ave,member,16
52,Loomis St & Lexington St,member,16
52,Broadway & Waveland Ave,member,16
4,Damen Ave & Clybourn Ave,member,16
4,Winchester (Ravenswood) Ave & Balmoral Ave,member,16
5,Hampden Ct & Diversey Ave,member,16
5,Wolcott (Ravenswood) Ave & Montrose Ave,member,16
8,Lake Park Ave & 53rd St,member,16
10,Albany Ave & Montrose Ave,member,16
11,Oakley Ave & Irving Park Rd,member,16
17,Hoyne Ave & Balmoral Ave,member,16
17,Southport Ave & Clark St,member,16
18,Wood St & Taylor St (Temp),member,16
18,Central Park Ave & Bloomingdale Ave,member,16
18,Winchester Ave & Elston Ave,member,16
18,Greenview Ave & Diversey Pkwy,member,16
18,Lakefront Trail & Wilson Ave,member,16
18,Michigan Ave & Ida B Wells Dr,member,16
20,Wallace St & 35th St,member,16
21,Ogden Ave & Roosevelt Rd,member,16
22,Indiana Ave & 31st St,member,16
22,Damen Ave & Madison St,member,16
22,Wentworth Ave & 33rd St,member,16
24,Lincoln Ave & Addison St,member,16
24,Ashland Ave & Grand Ave,member,16
24,Lincoln Ave & Belle Plaine Ave,member,16
25,Sheridan Rd & Noyes St (NU),member,16
25,Racine Ave & Washington Blvd,member,16
26,Financial Pl & Ida B Wells Dr,member,16
27,Racine Ave & 35th St,member,16
27,Damen Ave & Foster Ave,member,16
28,Laflin St & Cullerton St,member,16
28,Glenwood Ave & Touhy Ave,member,16
29,Richmond St & Diversey Ave,member,16
29,Talman Ave & Addison St,member,16
29,Bernard St & Elston Ave,member,16
31,Broadway & Sheridan Rd,member,16
31,Sheffield Ave & Fullerton Ave,member,16
52,Sheffield Ave & Wellington Ave,member,16
13,May St & 69th St,member,16
18,Racine Ave & Washington Blvd,member,16
30,Wentworth Ave & 33rd St,member,16
1,Damen Ave & Sunnyside Ave,member,15
1,Ashland Ave & Wrightwood Ave,member,15
1,Monticello Ave & Irving Park Rd,member,15
1,Emerald Ave & 28th St,member,15
1,Glenwood Ave & Touhy Ave,member,15
1,Greenview Ave & Jarvis Ave,member,15
2,Winchester Ave & Elston Ave,member,15
2,Southport Ave & Clark St,member,15
2,Manor Ave & Leland Ave,member,15
2,State St & 29th St,member,15
2,Lincoln Ave & Addison St,member,15
2,Damen Ave & Melrose Ave,member,15
2,Wallace St & 35th St,member,15
2,Humboldt Blvd & Armitage Ave,member,15
2,McCormick Place,member,15
3,Damen Ave & Wabansia Ave,member,15
3,Racine Ave & 15th St,member,15
3,Wallace St & 35th St,member,15
3,Leavitt St & Belmont Ave,member,15
3,W Oakdale Ave & N Broadway,member,15
4,Hoyne Ave & Balmoral Ave,member,15
4,Morgan St & 18th St,member,15
4,Halsted St & North Branch St,member,15
4,Ashland Ave & Wrightwood Ave,member,15
4,Damen Ave & Walnut (Lake) St,member,15
5,Paulina St & Montrose Ave,member,15
5,Canal St & Harrison St,member,15
5,Halsted St & 18th St,member,15
5,Hoyne Ave & Balmoral Ave,member,15
5,Paulina St & 18th St,member,15
5,Greenwood Ave & 47th St,member,15
5,Calumet Ave & 18th St,member,15
5,W Armitage Ave & N Sheffield Ave,member,15
5,Adler Planetarium,member,15
5,St. Louis Ave & Fullerton Ave,member,15
5,Halsted St & 35th St,member,15
5,Lincoln Ave & Addison St,member,15
6,Morgan St & 31st St,member,15
6,California Ave & Montrose Ave,member,15
6,Lake Park Ave & 35th St,member,15
6,Cottage Grove Ave & 43rd St,member,15
6,Wabash Ave & Cermak Rd,member,15
6,Kedzie Ave & Leland Ave,member,15
6,Western Ave & Congress Pkwy,member,15
7,Christiana Ave & Lawrence Ave,member,15
7,Western Ave & Lunt Ave,member,15
7,W Oakdale Ave & N Broadway,member,15
7,Chicago Ave & Washington St,member,15
7,Wood St & 35th St,member,15
8,Morgan St & 31st St,member,15
8,California Ave & Byron St,member,15
8,Central Park Ave & Elbridge Ave,member,15
8,McCormick Place,member,15
8,Leavitt St & Belmont Ave,member,15
8,Calumet Ave & 21st St,member,15
8,Emerald Ave & 28th St,member,15
8,Rockwell St & Eastwood Ave,member,15
9,Racine Ave & 13th St,member,15
9,Wallace St & 35th St,member,15
9,State St & 29th St,member,15
9,Halsted St & 21st St,member,15
9,State St & 19th St,member,15
9,Wabash Ave & Cermak Rd,member,15
9,Ashland Ave & Archer Ave,member,15
9,Eastlake Ter & Howard St,member,15
9,Wood St & Webster Ave,member,15
9,Leavitt St & Belmont Ave,member,15
10,Troy St & North Ave,member,15
10,Western Ave & Monroe St,member,15
10,Troy St & Elston Ave,member,15
10,Wentworth Ave & 24th St (Temp),member,15
10,California Ave & Montrose Ave,member,15
10,Wentworth Ave & 35th St,member,15
11,Manor Ave & Leland Ave,member,15
11,Claremont Ave & Hirsch St,member,15
11,Cottage Grove Ave & 63rd St,member,15
11,W Armitage Ave & N Sheffield Ave,member,15
11,Ashland Ave & Archer Ave,member,15
11,Field Museum,member,15
12,N Sheffield Ave & W Wellington Ave,member,15
12,Claremont Ave & Hirsch St,member,15
12,South Shore Dr & 67th St,member,15
12,Sheridan Rd & Greenleaf Ave,member,15
12,Avondale Ave & Irving Park Rd,member,15
12,Western Ave & Howard St,member,15
13,Kedzie Ave & Foster Ave,member,15
13,Wilton Ave & Diversey Pkwy*,member,15
13,California Ave & Byron St,member,15
13,Clark St & Columbia Ave,member,15
13,State St & 29th St,member,15
13,Cottage Grove Ave & 63rd St,member,15
13,W Oakdale Ave & N Broadway,member,15
13,Cannon Dr & Fullerton Ave,member,15
14,Lincoln Ave & Winona St,member,15
14,Ashland Ave & Belle Plaine Ave,member,15
14,Wallace St & 35th St,member,15
14,Damen Ave & Leland Ave,member,15
14,Elizabeth St & Fulton St,member,15
14,May St & 69th St,member,15
14,Western Ave & Roscoe St,member,15
14,Central Park Ave & Bloomingdale Ave,member,15
14,Campbell Ave & North Ave,member,15
15,Orleans St & Elm St,member,15
15,Ogden Ave & Roosevelt Rd,member,15
15,Southport Ave & Clark St,member,15
15,Damen Ave & Foster Ave,member,15
15,Eastlake Ter & Howard St,member,15
15,Warren Park East,member,15
15,Avers Ave & Belmont Ave,member,15
16,Racine Ave & Washington Blvd,member,15
16,Orleans St & Elm St,member,15
16,Western Ave & Fillmore St,member,15
16,Sheridan Rd & Argyle St,member,15
16,Ellis Ave & 53rd St,member,15
16,Glenwood Ave & Morse Ave,member,15
16,W Oakdale Ave & N Broadway,member,15
16,Ashland Ave & Lake St,member,15
17,Washtenaw Ave & Lawrence Ave,member,15
17,Clark St & Lunt Ave,member,15
17,Ashland Ave & Augusta Blvd,member,15
17,Ellis Ave & 53rd St,member,15
18,Claremont Ave & Hirsch St,member,15
18,Kimball Ave & Belmont Ave,member,15
18,Racine Ave & 18th St,member,15
18,Ada St & Washington Blvd,member,15
18,Sedgwick St & Schiller St,member,15
18,Leavitt St & Belmont Ave,member,15
18,Racine Ave & 15th St,member,15
18,Indiana Ave & 26th St,member,15
18,Clark St & Schreiber Ave,member,15
18,Cottage Grove Ave & 51st St,member,15
18,Clinton St & Tilden St,member,15
18,Artesian Ave & Hubbard St,member,15
18,Milwaukee Ave & Rockwell St,member,15
19,Chicago Ave & Washington St,member,15
19,Lincoln Ave & Winona St,member,15
19,Sedgwick St & Schiller St,member,15
19,Kedzie Ave & Lake St,member,15
19,Sheridan Rd & Argyle St,member,15
19,Racine Ave & 18th St,member,15
19,Paulina St & Montrose Ave,member,15
19,Kedzie Ave & Palmer Ct,member,15
19,Wood St & Hubbard St,member,15
19,Western Ave & Walton St,member,15
19,Rockwell St & Fletcher St,member,15
19,Wentworth Ave & Cermak Rd*,member,15
20,Wood St & Webster Ave,member,15
20,Ashland Ave & Augusta Blvd,member,15
20,Western Ave & Fillmore St,member,15
20,Spaulding Ave & Division St,member,15
20,California Ave & Fletcher St,member,15
21,N Damen Ave & W Chicago Ave,member,15
21,Talman Ave & Addison St,member,15
21,Wilton Ave & Diversey Pkwy*,member,15
21,May St & Cullerton St,member,15
21,Lake Park Ave & 35th St,member,15
21,Lincoln Ave & Byron St,member,15
21,Halsted St & 35th St,member,15
22,Ogden Ave & Roosevelt Rd,member,15
22,Morgan Ave & 14th Pl,member,15
22,Morgan St & 18th St,member,15
22,Winchester Ave & Elston Ave,member,15
22,Shields Ave & 28th Pl,member,15
22,Michigan Ave & Ida B Wells Dr,member,15
22,Fort Dearborn Dr & 31st St*,member,15
23,Damen Ave & Leland Ave,member,15
23,Clark St & Ida B Wells Dr,member,15
23,Morgan St & 31st St,member,15
23,Sheridan Rd & Loyola Ave,member,15
23,Leavitt St & Lawrence Ave,member,15
23,Bernard St & Elston Ave,member,15
23,Clinton St & Tilden St,member,15
23,Troy St & Elston Ave,member,15
23,Albany Ave & Montrose Ave,member,15
23,Kedzie Ave & Palmer Ct,member,15
24,State St & Van Buren St,member,15
24,Clark St & Lunt Ave,member,15
24,Racine Ave & 15th St,member,15
24,Ashland Ave & Blackhawk St,member,15
24,Dearborn St & Van Buren St,member,15
24,Larrabee St & Menomonee St,member,15
24,Michigan Ave & Pearson St,member,15
24,Clark St & Chicago Ave,member,15
24,Ellis Ave & 55th St,member,15
24,Lincoln Ave & Waveland Ave,member,15
24,Leavitt St & Addison St,member,15
24,Campbell Ave & Augusta Blvd,member,15
25,Shore Dr & 55th St,member,15
25,Damen Ave & Clybourn Ave,member,15
